Name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
"Hyundai i20 Asta Optional with Sunroof 1.2",2013,455999,35582,Petrol,Dealer,Manual,"First Owner","18.5 kmpl","1197 CC","82.85 bhp","113.7Nm@ 4000rpm",5
"Hyundai i20 Sportz 1.4 CRDi",2013,425000,101000,Diesel,Dealer,Manual,"First Owner","21.9 kmpl","1396 CC","88.76 bhp","219.6Nm@ 1750-2750rpm",5
"Hyundai Verna SX Diesel",2013,550000,80000,Diesel,Dealer,Manual,"First Owner","25.0 kmpl","1493 CC","113.42 bhp","250.06nm@ 1500-2750rpm",5
"Hyundai Verna SX Diesel",2013,550000,80000,Diesel,Dealer,Manual,"First Owner","25.0 kmpl","1493 CC","113.42 bhp","250.06nm@ 1500-2750rpm",5
"Land Rover Freelander 2 TD4 HSE",2013,1650000,64788,Diesel,Dealer,Automatic,"First Owner","0.0 kmpl","2179 CC","115 bhp","400 Nm /2000 rpm",5
"Mahindra Ssangyong Rexton RX7",2013,800000,117000,Diesel,Dealer,Automatic,"First Owner","11.18 kmpl","2696 CC","184 bhp","402Nm@ 1600-3000rpm",7
"Mahindra Ssangyong Rexton RX7",2013,800000,117000,Diesel,Dealer,Automatic,"First Owner","11.18 kmpl","2696 CC","184 bhp","402Nm@ 1600-3000rpm",7
"Mahindra XUV500 W6 2WD",2013,650000,85710,Diesel,Dealer,Manual,"First Owner","15.1 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7
"Mahindra XUV500 W8 2WD",2013,900000,85036,Diesel,Dealer,Manual,"Second Owner","15.1 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7
"Maruti Alto 800 LXI",2013,235000,52000,Petrol,Dealer,Manual,"First Owner","24.7 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5
"Maruti Ertiga VDI",2013,550000,65000,Diesel,Dealer,Manual,"First Owner","20.77 kmpl","1248 CC","88.76 bhp","200Nm@ 1750rpm",7
"Maruti Ritz VDi",2013,390000,77000,Diesel,Dealer,Manual,"First Owner","21.1 kmpl","1248 CC","73.9 bhp","113Nm@ 4500rpm",5
"Maruti Ritz VXi",2013,340000,79139,Petrol,Dealer,Manual,"First Owner","18.5 kmpl","1197 CC","85.80 bhp","114Nm@ 4000rpm",5
"Maruti Swift Dzire VDI",2013,470000,82000,Diesel,Dealer,Manual,"Second Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift Dzire ZDI",2013,409999,80235,Diesel,Dealer,Manual,"Second Owner","28.4 kmpl","1248 CC","74.02 bhp","190Nm@ 2000rpm",5
"Maruti Swift VDI",2013,445000,70000,Diesel,Dealer,Manual,"Second Owner","28.4 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift VDI",2013,450000,67000,Diesel,Dealer,Manual,"Second Owner","28.4 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift VDI",2013,375000,65000,Diesel,Dealer,Manual,"First Owner","28.4 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift VXI",2013,371000,67082,Petrol,Dealer,Manual,"Second Owner","21.21 kmpl","1197 CC","81.80 bhp","113Nm@ 4200rpm",5
"Maruti Swift ZDI Plus",2013,450000,43978,Diesel,Dealer,Manual,"Second Owner","28.4 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift ZDI Plus",2013,450000,43978,Diesel,Dealer,Manual,"Second Owner","28.4 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift ZXI",2013,411000,62000,Petrol,Dealer,Manual,"First Owner","22.0 kmpl","1197 CC","81.80 bhp","113Nm@ 4200rpm",5
"Mercedes-Benz E-Class E 220 CDI Avantgarde",2013,1925000,91500,Diesel,Dealer,Automatic,"First Owner","10.0 kmpl","2148 CC","170 bhp","400Nm@ 1400-2800rpm",5
"Mercedes-Benz New C-Class 220 CDI AT",2013,1425000,59000,Diesel,Dealer,Automatic,"First Owner","14.84 kmpl","2143 CC","170 bhp","400Nm@ 1400-2800rpm",5
"Mitsubishi Pajero Sport 4X4",2013,1090000,151000,Diesel,Dealer,Manual,"First Owner","13.5 kmpl","2477 CC","175.56 bhp","400Nm@ 2000-2500rpm",7
"Mitsubishi Pajero Sport 4X4",2013,950000,181491,Diesel,Dealer,Manual,"First Owner","13.5 kmpl","2477 CC","175.56 bhp","400Nm@ 2000-2500rpm",7
"Renault Duster 110PS Diesel RxZ",2013,525000,56429,Diesel,Dealer,Manual,"Second Owner","19.01 kmpl","1461 CC","108.45 bhp","248Nm@ 2250rpm",5
"Renault Duster 85PS Diesel RxL Optional with Nav",2013,425000,152186,Diesel,Dealer,Manual,"Second Owner","20.45 kmpl","1461 CC","83.8 bhp","200Nm@ 1900rpm",5
"Renault Koleos 2.0 Diesel",2013,1000000,75010,Diesel,Dealer,Automatic,"First Owner","13.73 kmpl","1995 CC","148 bhp","320Nm@ 2000rpm",5
"Renault Koleos 2.0 Diesel",2013,1000000,75010,Diesel,Dealer,Automatic,"First Owner","13.73 kmpl","1995 CC","148 bhp","320Nm@ 2000rpm",5
"Renault Scala Diesel RxL",2013,399000,61000,Diesel,Dealer,Manual,"Second Owner","21.64 kmpl","1461 CC","84.8 bhp","200Nm@ 2000rpm",5
"Skoda Rapid 1.5 TDI Active",2013,475000,77300,Diesel,Dealer,Manual,"First Owner","21.14 kmpl","1498 CC","103.52 bhp","250Nm@ 1500-2500rpm",5
"Tata Indica Vista TDI LS",2013,210000,135000,Diesel,Dealer,Manual,"Second Owner","19.4 kmpl","1405 CC","70 bhp","135.4Nm@ 2500rpm",5
"Toyota Corolla Altis 1.8 G CVT",2013,625000,39000,Petrol,Dealer,Automatic,"First Owner","14.28 kmpl","1798 CC","138.03 bhp","173Nm@ 4000rpm",5
"Toyota Corolla Altis 1.8 G CVT",2013,625000,39000,Petrol,Dealer,Automatic,"First Owner","14.28 kmpl","1798 CC","138.03 bhp","173Nm@ 4000rpm",5
"Toyota Etios Liva 1.4 GD",2013,270000,52380,Diesel,Dealer,Manual,"First Owner","23.59 kmpl","1364 CC","67.04 bhp","170Nm@ 1800-2400rpm",5
"Toyota Etios Liva GD SP",2013,400000,70000,Diesel,Dealer,Manual,"Second Owner","23.59 kmpl","1364 CC","67.06 bhp","170Nm@ 1800-2400rpm",5
"Toyota Fortuner 2.8 2WD MT",2013,1500000,148120,Diesel,Dealer,Manual,"First Owner","14.24 kmpl","2755 CC","174.5 bhp","420Nm@ 1400-2600rpm",7
"Toyota Innova 2.5 G (Diesel) 7 Seater BS IV",2013,700000,99000,Diesel,Dealer,Manual,"First Owner","12.99 kmpl","2494 CC","100 bhp","200Nm@ 1400-3400rpm",7
"Toyota Innova 2.5 V Diesel 7-seater",2013,750000,95000,Diesel,Dealer,Manual,"First Owner","12.8 kmpl","2494 CC","102 bhp","20.4@ 1400-3400(kgm@ rpm)",7
"Volkswagen Polo GT TSI",2013,453000,54327,Petrol,Dealer,Automatic,"Second Owner","17.2 kmpl","1197 CC","103.6 bhp","175Nm@ 1500-4100rpm",5
"Volkswagen Polo Petrol Highline 1.2L",2013,389000,58245,Petrol,Dealer,Manual,"First Owner","16.47 kmpl","1198 CC","73.9 bhp","110Nm@ 3750rpm",5
"BMW X1 sDrive20d M Sport",2012,925000,96000,Diesel,Dealer,Automatic,"Second Owner","19.62 kmpl","1998 CC","190 bhp","400nm@ 1750-2500rpm",5
"Chevrolet Beat Diesel LT",2012,175000,56365,Diesel,Dealer,Manual,"First Owner","25.44 kmpl","936 CC","56.3 bhp","142.5Nm@ 1750rpm",5
"Ford Fiesta Classic 1.4 Duratorq CLXI",2012,350000,79990,Diesel,Dealer,Manual,"Second Owner","17.8 kmpl","1399 CC","67 bhp","160Nm@ 2000rpm",5
"Ford Fiesta Classic 1.4 Duratorq CLXI",2012,450000,90165,Diesel,Dealer,Manual,"First Owner","17.8 kmpl","1399 CC","67 bhp","160Nm@ 2000rpm",5
"Ford Figo Diesel EXI",2012,250000,156040,Diesel,Dealer,Manual,"First Owner","20.0 kmpl","1399 CC","68 bhp","160Nm@ 2000rpm",5
"Ford Figo Diesel EXI Option",2012,195000,163720,Diesel,Dealer,Manual,"First Owner","18.5 kmpl","1399 CC","68 bhp","160Nm@ 2000rpm",5
"Ford Figo Diesel Titanium",2012,425000,81632,Diesel,Dealer,Manual,"First Owner","20.0 kmpl","1399 CC","68 bhp","160Nm@ 2000rpm",5
"Ford Figo Diesel Titanium",2012,225000,87237,Diesel,Dealer,Manual,"Second Owner","20.0 kmpl","1399 CC","68.05 bhp","160Nm@ 2000rpm",5
"Ford Figo Diesel Titanium",2012,225000,87237,Diesel,Dealer,Manual,"Second Owner","20.0 kmpl","1399 CC","68.05 bhp","160Nm@ 2000rpm",5
"Honda Brio 1.2 S MT",2012,245000,30000,Petrol,Dealer,Manual,"First Owner","18.5 kmpl","1198 CC","86.8 bhp","109Nm@ 4500rpm",5
"Honda Brio 1.2 VX MT",2012,325000,40000,Petrol,Dealer,Manual,"First Owner","18.5 kmpl","1198 CC","86.8 bhp","109Nm@ 4500rpm",5
"Honda Brio 1.2 VX MT",2012,385000,45000,Petrol,Dealer,Manual,"First Owner","18.5 kmpl","1198 CC","86.8 bhp","109Nm@ 4500rpm",5
"Honda City S",2012,428000,49185,Petrol,Dealer,Manual,"First Owner","16.8 kmpl","1497 CC","116.4 bhp","146Nm@ 4800rpm",5
"Honda CR-V 2.4L 4WD AT",2012,750000,50171,Petrol,Dealer,Automatic,"First Owner","11.1 kmpl","2354 CC","158.8 bhp","218Nm@ 4200rpm",5
"Hyundai EON Era Plus",2012,270000,43755,Petrol,Dealer,Manual,"Second Owner","21.1 kmpl","814 CC","55.2 bhp","74.5Nm@ 4000rpm",5
"Hyundai EON Magna Plus Option",2012,250000,44588,Petrol,Dealer,Manual,"First Owner","21.1 kmpl","814 CC","55.2 bhp","74.5Nm@ 4000rpm",5
"Hyundai i10 Era 1.1",2012,290000,28000,Petrol,Dealer,Manual,"First Owner","19.81 kmpl","1086 CC","68.05 bhp","99.04Nm@ 4500rpm",5
